	PRJEB41560	PRJNA182108	PRJNA419791	PRJNA427493	PRJNA549834	PRJNA590281	PRJNA590595	PRJNA598295	PRJNA628529	PRJNA684430	PRJNA776107	PRJNA854329	PRJNA882367	PRJNA885747	PRJNA937025	PRJNA975299	count
1049	False	False	True	True	False	True	True	False	True	False	False	True	True	True	True	True	2
1050	False	False	True	True	False	True	True	False	True	False	True	False	False	False	False	False	6
1051	False	False	True	True	False	True	True	False	True	False	True	False	False	False	True	False	6
1052	False	False	True	True	False	True	True	False	True	False	True	False	False	True	False	False	6
1053	False	False	True	True	False	True	True	False	True	False	True	False	False	True	True	False	2
1054	False	False	True	True	False	True	True	False	True	False	True	False	False	True	True	True	1
1055	False	False	True	True	False	True	True	False	True	False	True	False	True	False	False	False	1
1056	False	False	True	True	False	True	True	False	True	False	True	False	True	True	False	False	1
1057	False	False	True	True	False	True	True	False	True	False	True	False	True	True	True	False	3
1058	False	False	True	True	False	True	True	False	True	False	True	False	True	True	True	True	1
1059	False	False	True	True	False	True	True	False	True	False	True	True	False	False	False	False	4
1060	False	False	True	True	False	True	True	False	True	False	True	True	False	False	True	False	6
1061	False	False	True	True	False	True	True	False	True	False	True	True	False	False	True	True	1
1062	False	False	True	True	False	True	True	False	True	False	True	True	False	True	False	False	4
1063	False	False	True	True	False	True	True	False	True	False	True	True	False	True	False	True	2
1064	False	False	True	True	False	True	True	False	True	False	True	True	False	True	True	False	9
1065	False	False	True	True	False	True	True	False	True	False	True	True	False	True	True	True	1
1066	False	False	True	True	False	True	True	False	True	False	True	True	True	False	False	False	2
1067	False	False	True	True	False	True	True	False	True	False	True	True	True	False	True	False	3
1068	False	False	True	True	False	True	True	False	True	False	True	True	True	False	True	True	1
1069	False	False	True	True	False	True	True	False	True	False	True	True	True	True	False	False	5
1070	False	False	True	True	False	True	True	False	True	False	True	True	True	True	True	False	5
1071	False	False	True	True	False	True	True	False	True	False	True	True	True	True	True	True	1
1072	False	False	True	True	False	True	True	True	False	False	False	False	True	True	True	False	1
1073	False	False	True	True	False	True	True	True	False	False	False	True	False	False	True	False	1
1074	False	False	True	True	False	True	True	True	False	False	False	True	False	True	False	False	1
1075	False	False	True	True	False	True	True	True	False	False	False	True	True	False	True	True	1
1076	False	False	True	True	False	True	True	True	False	False	True	False	False	False	False	True	1
1077	False	False	True	True	False	True	True	True	False	False	True	False	True	False	True	False	1
1078	False	False	True	True	False	True	True	True	False	False	True	True	False	True	True	False	1
1079	False	False	True	True	False	True	True	True	False	False	True	True	False	True	True	True	1
1080	False	False	True	True	False	True	True	True	False	False	True	True	True	False	True	False	1
1081	False	False	True	True	False	True	True	True	False	False	True	True	True	True	False	False	1
1082	False	False	True	True	False	True	True	True	False	False	True	True	True	True	True	False	1
1083	False	False	True	True	False	True	True	True	True	False	False	False	False	True	True	False	1
1084	False	False	True	True	False	True	True	True	True	False	False	False	False	True	True	True	3
1085	False	False	True	True	False	True	True	True	True	False	False	True	False	False	True	True	1
1086	False	False	True	True	False	True	True	True	True	False	False	True	False	True	False	False	1
1087	False	False	True	True	False	True	True	True	True	False	False	True	False	True	True	False	1
1088	False	False	True	True	False	True	True	True	True	False	False	True	False	True	True	True	2
1089	False	False	True	True	False	True	True	True	True	False	False	True	True	False	True	False	1
1090	False	False	True	True	False	True	True	True	True	False	False	True	True	True	True	False	1
1091	False	False	True	True	False	True	True	True	True	False	False	True	True	True	True	True	1
1092	False	False	True	True	False	True	True	True	True	False	True	False	False	False	False	False	1
1093	False	False	True	True	False	True	True	True	True	False	True	False	False	False	True	False	1
1094	False	False	True	True	False	True	True	True	True	False	True	False	False	True	False	True	1
1095	False	False	True	True	False	True	True	True	True	False	True	False	True	False	False	True	1
1096	False	False	True	True	False	True	True	True	True	False	True	False	True	True	False	False	2
1097	False	False	True	True	False	True	True	True	True	False	True	True	False	False	False	False	2
1098	False	False	True	True	False	True	True	True	True	False	True	True	False	False	True	False	1
1099	False	False	True	True	False	True	True	True	True	False	True	True	False	True	False	False	4
1100	False	False	True	True	False	True	True	True	True	False	True	True	False	True	False	True	2
1101	False	False	True	True	False	True	True	True	True	False	True	True	False	True	True	False	8
1102	False	False	True	True	False	True	True	True	True	False	True	True	False	True	True	True	5
1103	False	False	True	True	False	True	True	True	True	False	True	True	True	False	False	True	1
1104	False	False	True	True	False	True	True	True	True	False	True	True	True	False	True	False	1
1105	False	False	True	True	False	True	True	True	True	False	True	True	True	True	False	False	4
1106	False	False	True	True	False	True	True	True	True	False	True	True	True	True	False	True	1
1107	False	False	True	True	False	True	True	True	True	False	True	True	True	True	True	False	7
1108	False	False	True	True	False	True	True	True	True	False	True	True	True	True	True	True	4
1109	False	False	True	True	True	False	False	False	False	True	False	False	True	False	True	False	1
1110	False	False	True	True	True	False	False	False	False	True	False	False	True	True	False	True	1
1111	False	False	True	True	True	False	False	False	False	True	True	False	True	False	False	False	1
1112	False	False	True	True	True	False	False	False	False	True	True	True	False	False	True	False	1
1113	False	False	True	True	True	False	False	False	True	True	False	False	True	False	False	False	1
1114	False	False	True	True	True	False	False	False	True	True	False	True	False	False	True	False	1
1115	False	False	True	True	True	False	False	False	True	True	False	True	True	False	False	False	1
1116	False	False	True	True	True	False	False	False	True	True	True	False	False	False	False	False	3
1117	False	False	True	True	True	False	False	False	True	True	True	False	True	False	False	False	1
1118	False	False	True	True	True	False	False	False	True	True	True	True	False	False	True	False	1
1119	False	False	True	True	True	False	False	False	True	True	True	True	False	True	True	False	1
1120	False	False	True	True	True	False	False	False	True	True	True	True	True	False	False	False	1
1121	False	False	True	True	True	False	False	False	True	True	True	True	True	False	False	True	1
1122	False	False	True	True	True	False	False	True	False	True	False	False	True	False	False	False	1
1123	False	False	True	True	True	False	False	True	True	True	False	True	False	True	True	False	1
1124	False	False	True	True	True	False	False	True	True	True	False	True	True	True	True	False	1
1125	False	False	True	True	True	False	False	True	True	True	True	False	True	False	True	False	1
1126	False	False	True	True	True	False	False	True	True	True	True	True	False	True	True	True	1
1127	False	False	True	True	True	False	True	False	False	True	False	True	True	False	True	False	1
1128	False	False	True	True	True	False	True	False	False	True	False	True	True	False	True	True	1
1129	False	False	True	True	True	False	True	False	False	True	False	True	True	True	False	True	1
1130	False	False	True	True	True	False	True	False	False	True	True	True	False	False	True	False	1
1131	False	False	True	True	True	False	True	False	False	True	True	True	True	False	False	False	1
1132	False	False	True	True	True	False	True	False	False	True	True	True	True	True	False	False	1
1133	False	False	True	True	True	False	True	False	False	True	True	True	True	True	True	False	1
1134	False	False	True	True	True	False	True	False	True	True	False	True	False	False	True	False	1
1135	False	False	True	True	True	False	True	False	True	True	False	True	True	False	False	False	2
1136	False	False	True	True	True	False	True	False	True	True	False	True	True	True	False	False	1
1137	False	False	True	True	True	False	True	False	True	True	True	False	False	True	False	False	1
1138	False	False	True	True	True	False	True	False	True	True	True	False	False	True	True	False	1
1139	False	False	True	True	True	False	True	False	True	True	True	False	True	True	True	False	1
1140	False	False	True	True	True	False	True	False	True	True	True	True	False	False	False	False	1
1141	False	False	True	True	True	False	True	False	True	True	True	True	False	False	True	False	2
1142	False	False	True	True	True	False	True	False	True	True	True	True	False	True	False	False	2
1143	False	False	True	True	True	False	True	False	True	True	True	True	True	False	False	False	1
1144	False	False	True	True	True	False	True	False	True	True	True	True	True	True	True	False	1
1145	False	False	True	True	True	False	True	True	False	True	False	False	False	False	False	False	1
1146	False	False	True	True	True	False	True	True	False	True	False	False	True	True	True	True	1
1147	False	False	True	True	True	False	True	True	False	True	True	True	False	False	True	False	1
1148	False	False	True	True	True	False	True	True	True	True	False	True	True	False	True	False	1
1149	False	False	True	True	True	False	True	True	True	True	False	True	True	True	True	False	1
1150	False	False	True	True	True	False	True	True	True	True	True	True	False	True	True	True	2
1151	False	False	True	True	True	False	True	True	True	True	True	True	True	False	False	False	2
1152	False	False	True	True	True	False	True	True	True	True	True	True	True	True	False	False	2
1153	False	False	True	True	True	True	False	False	False	True	False	True	False	True	False	False	1
1154	False	False	True	True	True	True	False	False	False	True	True	True	False	True	False	False	2
1155	False	False	True	True	True	True	False	False	False	True	True	True	False	True	True	False	1
1156	False	False	True	True	True	True	False	False	False	True	True	True	True	False	True	False	1
1157	False	False	True	True	True	True	False	False	True	True	False	False	False	False	True	False	1
1158	False	False	True	True	True	True	False	False	True	True	False	True	False	True	True	True	1
1159	False	False	True	True	True	True	False	False	True	True	False	True	True	False	False	False	1
1160	False	False	True	True	True	True	False	False	True	True	False	True	True	True	True	True	1
1161	False	False	True	True	True	True	False	False	True	True	True	False	False	True	False	True	1
1162	False	False	True	True	True	True	False	False	True	True	True	False	True	False	False	True	1
1163	False	False	True	True	True	True	False	False	True	True	True	False	True	False	True	False	3
1164	False	False	True	True	True	True	False	False	True	True	True	True	False	True	False	False	1
1165	False	False	True	True	True	True	False	False	True	True	True	True	False	True	False	True	1
1166	False	False	True	True	True	True	False	False	True	True	True	True	False	True	True	False	2
1167	False	False	True	True	True	True	False	False	True	True	True	True	False	True	True	True	1
1168	False	False	True	True	True	True	False	False	True	True	True	True	True	False	True	False	2
1169	False	False	True	True	True	True	False	False	True	True	True	True	True	False	True	True	1
1170	False	False	True	True	True	True	False	False	True	True	True	True	True	True	False	True	1
1171	False	False	True	True	True	True	False	False	True	True	True	True	True	True	True	False	5
1172	False	False	True	True	True	True	False	False	True	True	True	True	True	True	True	True	2
1173	False	False	True	True	True	True	False	True	False	True	True	False	False	False	False	False	1
1174	False	False	True	True	True	True	False	True	False	True	True	True	True	True	False	False	1
1175	False	False	True	True	True	True	False	True	True	True	False	True	True	True	True	False	3
1176	False	False	True	True	True	True	False	True	True	True	True	False	False	False	False	False	1
1177	False	False	True	True	True	True	False	True	True	True	True	True	False	False	False	True	1
1178	False	False	True	True	True	True	False	True	True	True	True	True	False	False	True	True	1
1179	False	False	True	True	True	True	False	True	True	True	True	True	False	True	False	True	1
1180	False	False	True	True	True	True	False	True	True	True	True	True	False	True	True	False	5
1181	False	False	True	True	True	True	False	True	True	True	True	True	True	False	True	False	1
1182	False	False	True	True	True	True	False	True	True	True	True	True	True	False	True	True	1
1183	False	False	True	True	True	True	False	True	True	True	True	True	True	True	False	True	2
1184	False	False	True	True	True	True	False	True	True	True	True	True	True	True	True	False	2
1185	False	False	True	True	True	True	True	False	False	True	False	False	False	True	False	False	1
1186	False	False	True	True	True	True	True	False	False	True	False	True	False	False	False	False	1
1187	False	False	True	True	True	True	True	False	False	True	False	True	True	False	True	False	1
1188	False	False	True	True	True	True	True	False	False	True	False	True	True	True	False	False	2
1189	False	False	True	True	True	True	True	False	False	True	False	True	True	True	True	False	1
1190	False	False	True	True	True	True	True	False	False	True	True	True	False	False	False	False	1
1191	False	False	True	True	True	True	True	False	False	True	True	True	False	False	True	False	2
1192	False	False	True	True	True	True	True	False	False	True	True	True	False	True	True	False	3
1193	False	False	True	True	True	True	True	False	False	True	True	True	False	True	True	True	1
1194	False	False	True	True	True	True	True	False	False	True	True	True	True	False	False	False	1
1195	False	False	True	True	True	True	True	False	False	True	True	True	True	True	False	False	1
1196	False	False	True	True	True	True	True	False	False	True	True	True	True	True	True	False	2
1197	False	False	True	True	True	True	True	False	True	True	False	False	False	False	True	False	1
1198	False	False	True	True	True	True	True	False	True	True	False	False	True	False	True	False	1
1199	False	False	True	True	True	True	True	False	True	True	False	True	False	False	False	False	2
1200	False	False	True	True	True	True	True	False	True	True	False	True	False	False	True	False	2
1201	False	False	True	True	True	True	True	False	True	True	False	True	True	False	False	False	1
1202	False	False	True	True	True	True	True	False	True	True	False	True	True	False	True	False	1
1203	False	False	True	True	True	True	True	False	True	True	False	True	True	True	False	False	1
1204	False	False	True	True	True	True	True	False	True	True	False	True	True	True	True	False	2
1205	False	False	True	True	True	True	True	False	True	True	False	True	True	True	True	True	1
1206	False	False	True	True	True	True	True	False	True	True	True	False	False	False	False	False	2
1207	False	False	True	True	True	True	True	False	True	True	True	False	False	False	True	False	2
1208	False	False	True	True	True	True	True	False	True	True	True	False	False	True	False	False	1
1209	False	False	True	True	True	True	True	False	True	True	True	False	False	True	True	False	2
1210	False	False	True	True	True	True	True	False	True	True	True	False	False	True	True	True	2
1211	False	False	True	True	True	True	True	False	True	True	True	False	True	False	False	False	2
1212	False	False	True	True	True	True	True	False	True	True	True	False	True	False	False	True	2
1213	False	False	True	True	True	True	True	False	True	True	True	False	True	False	True	False	3
1214	False	False	True	True	True	True	True	False	True	True	True	False	True	False	True	True	1
1215	False	False	True	True	True	True	True	False	True	True	True	False	True	True	False	False	1
1216	False	False	True	True	True	True	True	False	True	True	True	False	True	True	False	True	1
1217	False	False	True	True	True	True	True	False	True	True	True	True	False	False	False	False	6
1218	False	False	True	True	True	True	True	False	True	True	True	True	False	False	False	True	3
1219	False	False	True	True	True	True	True	False	True	True	True	True	False	False	True	False	2
1220	False	False	True	True	True	True	True	False	True	True	True	True	False	False	True	True	1
1221	False	False	True	True	True	True	True	False	True	True	True	True	False	True	False	False	9
1222	False	False	True	True	True	True	True	False	True	True	True	True	False	True	True	False	8
1223	False	False	True	True	True	True	True	False	True	True	True	True	False	True	True	True	5
1224	False	False	True	True	True	True	True	False	True	True	True	True	True	False	False	False	3
1225	False	False	True	True	True	True	True	False	True	True	True	True	True	False	True	False	9
1226	False	False	True	True	True	True	True	False	True	True	True	True	True	False	True	True	2
1227	False	False	True	True	True	True	True	False	True	True	True	True	True	True	False	False	5
1228	False	False	True	True	True	True	True	False	True	True	True	True	True	True	False	True	3
1229	False	False	True	True	True	True	True	False	True	True	True	True	True	True	True	False	9
1230	False	False	True	True	True	True	True	True	False	True	False	False	False	False	True	False	1
1231	False	False	True	True	True	True	True	True	False	True	False	True	False	True	False	True	1
1232	False	False	True	True	True	True	True	True	False	True	False	True	True	True	False	False	1
1233	False	False	True	True	True	True	True	True	False	True	False	True	True	True	True	False	1
1234	False	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	1
1235	False	False	True	True	True	True	True	True	False	True	True	True	False	True	True	False	1
1236	False	False	True	True	True	True	True	True	False	True	True	True	False	True	True	True	1
1237	False	False	True	True	True	True	True	True	False	True	True	True	True	False	True	False	1
1238	False	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	2
1239	False	False	True	True	True	True	True	True	False	True	True	True	True	True	True	True	1
1240	False	False	True	True	True	True	True	True	True	True	False	False	False	False	True	False	1
1241	False	False	True	True	True	True	True	True	True	True	False	False	True	True	True	False	1
1242	False	False	True	True	True	True	True	True	True	True	False	False	True	True	True	True	1
1243	False	False	True	True	True	True	True	True	True	True	False	True	False	False	True	False	2
1244	False	False	True	True	True	True	True	True	True	True	False	True	False	True	False	False	1
1245	False	False	True	True	True	True	True	True	True	True	False	True	False	True	True	False	2
1246	False	False	True	True	True	True	True	True	True	True	False	True	True	False	True	False	1
1247	False	False	True	True	True	True	True	True	True	True	False	True	True	True	True	False	1
1248	False	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	2
1249	False	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	1
1250	False	False	True	True	True	True	True	True	True	True	True	False	False	False	True	False	2
1251	False	False	True	True	True	True	True	True	True	True	True	False	False	True	False	True	2
1252	False	False	True	True	True	True	True	True	True	True	True	False	False	True	True	False	2
1253	False	False	True	True	True	True	True	True	True	True	True	False	True	False	True	False	5
1254	False	False	True	True	True	True	True	True	True	True	True	False	True	True	True	False	5
1255	False	False	True	True	True	True	True	True	True	True	True	False	True	True	True	True	2
1256	False	False	True	True	True	True	True	True	True	True	True	True	False	False	False	False	1
1257	False	False	True	True	True	True	True	True	True	True	True	True	False	False	True	False	5
1258	False	False	True	True	True	True	True	True	True	True	True	True	False	True	False	False	3
1259	False	False	True	True	True	True	True	True	True	True	True	True	False	True	False	True	3
1260	False	False	True	True	True	True	True	True	True	True	True	True	False	True	True	False	10
1261	False	False	True	True	True	True	True	True	True	True	True	True	False	True	True	True	3
1262	False	False	True	True	True	True	True	True	True	True	True	True	True	False	False	False	2
1263	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	False	11
1264	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	4
1265	False	False	True	True	True	True	True	True	True	True	True	True	True	True	False	False	6
1266	False	False	True	True	True	True	True	True	True	True	True	True	True	True	False	True	1
1267	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	False	20
1268	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	31
1269	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	132
1270	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	2
1271	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	15
1272	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	1
1273	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	7
1274	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	2
1275	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	True	1
1276	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	False	1
1277	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	52
1278	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	6
1279	False	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	2
1280	False	True	False	False	False	False	False	False	False	False	False	True	False	True	True	False	1
1281	False	True	False	False	False	False	False	False	False	False	False	True	True	False	False	False	5
1282	False	True	False	False	False	False	False	False	False	False	False	True	True	False	True	False	1
1283	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	6
1284	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	1
1285	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	False	9
1286	False	True	False	False	False	False	False	False	False	False	True	True	True	False	True	False	1
1287	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	22
1288	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	2
1289	False	True	False	False	False	False	False	False	True	False	False	False	False	True	False	True	1
1290	False	True	False	False	False	False	False	False	True	False	False	False	False	True	True	False	1
1291	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	2
1292	False	True	False	False	False	False	False	False	True	False	False	False	True	False	True	False	1
1293	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	12
1294	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	True	1
1295	False	True	False	False	False	False	False	False	True	False	False	True	False	False	True	False	5
1296	False	True	False	False	False	False	False	False	True	False	False	True	False	True	True	False	1
1297	False	True	False	False	False	False	False	False	True	False	False	True	True	True	True	False	1
1298	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	7
1299	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	True	1
1300	False	True	False	False	False	False	False	False	True	False	True	False	False	True	False	False	1
1301	False	True	False	False	False	False	False	False	True	False	True	True	False	False	False	False	5
1302	False	True	False	False	False	False	False	False	True	False	True	True	False	True	False	False	3
1303	False	True	False	False	False	False	False	False	True	False	True	True	False	True	True	True	1
1304	False	True	False	False	False	False	False	False	True	False	True	True	True	True	True	False	1
1305	False	True	False	False	False	False	False	True	False	False	False	False	True	True	True	False	1
1306	False	True	False	False	False	False	False	True	False	False	True	False	False	True	False	False	1
1307	False	True	False	False	False	False	False	True	False	False	True	False	False	True	True	False	1
1308	False	True	False	False	False	False	False	True	True	False	True	True	False	True	True	False	1
1309	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	32
1310	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	12
1311	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	3
1312	False	True	False	False	False	False	True	False	False	False	False	False	False	True	True	False	2
1313	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	1
1314	False	True	False	False	False	False	True	False	False	False	False	True	False	False	False	False	24
1315	False	True	False	False	False	False	True	False	False	False	False	True	False	False	True	False	11
1316	False	True	False	False	False	False	True	False	False	False	False	True	False	True	False	False	1
1317	False	True	False	False	False	False	True	False	False	False	False	True	False	True	True	False	1
1318	False	True	False	False	False	False	True	False	False	False	False	True	True	False	False	False	1
1319	False	True	False	False	False	False	True	False	False	False	False	True	True	False	True	False	3
1320	False	True	False	False	False	False	True	False	False	False	True	False	False	False	False	False	4
1321	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	1
1322	False	True	False	False	False	False	True	False	False	False	True	False	False	True	False	False	1
1323	False	True	False	False	False	False	True	False	False	False	True	False	True	False	False	False	1
1324	False	True	False	False	False	False	True	False	False	False	True	True	False	False	False	False	1
1325	False	True	False	False	False	False	True	False	False	False	True	True	True	True	False	False	1
1326	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False	8
1327	False	True	False	False	False	False	True	False	True	False	False	False	False	False	True	False	2
1328	False	True	False	False	False	False	True	False	True	False	False	False	True	False	False	False	1
1329	False	True	False	False	False	False	True	False	True	False	False	True	False	False	False	False	2
1330	False	True	False	False	False	False	True	False	True	False	False	True	False	False	True	False	5
1331	False	True	False	False	False	False	True	False	True	False	False	True	False	False	True	True	1
1332	False	True	False	False	False	False	True	False	True	False	False	True	False	True	True	False	1
1333	False	True	False	False	False	False	True	False	True	False	False	True	True	False	False	False	3
1334	False	True	False	False	False	False	True	False	True	False	True	False	False	False	True	False	2
1335	False	True	False	False	False	False	True	False	True	False	True	False	False	True	False	False	1
1336	False	True	False	False	False	False	True	False	True	False	True	True	False	False	False	False	5
1337	False	True	False	False	False	False	True	False	True	False	True	True	False	False	True	False	1
1338	False	True	False	False	False	False	True	False	True	False	True	True	False	True	False	False	2
1339	False	True	False	False	False	False	True	False	True	False	True	True	True	False	True	False	1
1340	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	1
1341	False	True	False	False	False	False	True	True	False	False	False	False	True	True	False	False	1
1342	False	True	False	False	False	False	True	True	False	False	True	True	False	False	False	False	1
1343	False	True	False	False	False	False	True	True	True	False	True	False	False	True	False	False	1
1344	False	True	False	False	False	False	True	True	True	False	True	True	False	False	False	False	1
1345	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	27
1346	False	True	False	False	False	True	False	False	False	False	False	False	False	False	True	False	1
1347	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	1
1348	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	True	2
1349	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	4
1350	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	False	2
1351	False	True	False	False	False	True	False	False	False	False	False	False	True	True	False	False	1
1352	False	True	False	False	False	True	False	False	False	False	False	True	False	False	False	False	5
1353	False	True	False	False	False	True	False	False	False	False	False	True	False	False	True	False	1
1354	False	True	False	False	False	True	False	False	False	False	False	True	False	True	False	False	1
1355	False	True	False	False	False	True	False	False	False	False	False	True	True	False	True	False	2
1356	False	True	False	False	False	True	False	False	False	False	True	False	False	False	False	False	2
1357	False	True	False	False	False	True	False	False	False	False	True	False	False	False	False	True	1
1358	False	True	False	False	False	True	False	False	False	False	True	False	False	True	False	False	1
1359	False	True	False	False	False	True	False	False	False	False	True	False	False	True	True	False	1
1360	False	True	False	False	False	True	False	False	False	False	True	False	True	False	False	False	1
1361	False	True	False	False	False	True	False	False	False	False	True	True	False	False	False	False	4
1362	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	5
1363	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	3
1364	False	True	False	False	False	True	False	False	True	False	False	False	False	True	True	True	1
1365	False	True	False	False	False	True	False	False	True	False	False	False	True	False	True	False	1
1366	False	True	False	False	False	True	False	False	True	False	False	True	False	False	False	False	4
1367	False	True	False	False	False	True	False	False	True	False	False	True	False	False	True	False	1
1368	False	True	False	False	False	True	False	False	True	False	False	True	False	True	False	False	2
1369	False	True	False	False	False	True	False	False	True	False	False	True	False	True	True	False	1
1370	False	True	False	False	False	True	False	False	True	False	False	True	True	False	False	False	1
1371	False	True	False	False	False	True	False	False	True	False	True	False	False	False	False	False	5
1372	False	True	False	False	False	True	False	False	True	False	True	False	False	True	False	False	2
1373	False	True	False	False	False	True	False	False	True	False	True	False	False	True	True	False	1
1374	False	True	False	False	False	True	False	False	True	False	True	False	True	False	False	False	1
1375	False	True	False	False	False	True	False	False	True	False	True	True	False	False	False	False	2
1376	False	True	False	False	False	True	False	False	True	False	True	True	False	False	True	True	1
1377	False	True	False	False	False	True	False	False	True	False	True	True	False	True	False	False	1
1378	False	True	False	False	False	True	False	False	True	False	True	True	False	True	True	False	1
1379	False	True	False	False	False	True	False	True	False	False	False	False	False	False	False	False	1
1380	False	True	False	False	False	True	False	True	False	False	False	False	False	True	True	False	1
1381	False	True	False	False	False	True	False	True	False	False	True	True	False	True	True	False	1
1382	False	True	False	False	False	True	False	True	True	False	False	False	False	False	False	False	1
1383	False	True	False	False	False	True	False	True	True	False	False	False	False	False	False	True	1
1384	False	True	False	False	False	True	False	True	True	False	False	False	False	False	True	False	1
1385	False	True	False	False	False	True	False	True	True	False	False	False	False	True	False	False	1
1386	False	True	False	False	False	True	False	True	True	False	False	False	True	False	False	True	1
1387	False	True	False	False	False	True	False	True	True	False	True	True	False	True	False	True	2
1388	False	True	False	False	False	True	False	True	True	False	True	True	False	True	True	False	1
1389	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	False	39
1390	False	True	False	False	False	True	True	False	False	False	False	False	False	False	True	False	13
1391	False	True	False	False	False	True	True	False	False	False	False	False	False	True	False	False	4
1392	False	True	False	False	False	True	True	False	False	False	False	False	False	True	False	True	2
1393	False	True	False	False	False	True	True	False	False	False	False	False	False	True	True	False	3
1394	False	True	False	False	False	True	True	False	False	False	False	False	True	False	False	False	5
1395	False	True	False	False	False	True	True	False	False	False	False	False	True	True	False	False	1
1396	False	True	False	False	False	True	True	False	False	False	False	True	False	False	False	False	15
1397	False	True	False	False	False	True	True	False	False	False	False	True	False	False	True	False	5
1398	False	True	False	False	False	True	True	False	False	False	False	True	False	True	False	False	5
1399	False	True	False	False	False	True	True	False	False	False	False	True	False	True	True	False	4
1400	False	True	False	False	False	True	True	False	False	False	False	True	True	False	False	False	3
1401	False	True	False	False	False	True	True	False	False	False	False	True	True	False	True	False	2
1402	False	True	False	False	False	True	True	False	False	False	False	True	True	True	False	False	1
1403	False	True	False	False	False	True	True	False	False	False	True	False	False	False	False	False	7
1404	False	True	False	False	False	True	True	False	False	False	True	False	False	False	True	False	1
1405	False	True	False	False	False	True	True	False	False	False	True	True	False	False	False	False	5
1406	False	True	False	False	False	True	True	False	False	False	True	True	False	False	True	False	1
1407	False	True	False	False	False	True	True	False	False	False	True	True	False	True	False	False	1
1408	False	True	False	False	False	True	True	False	False	False	True	True	False	True	True	False	2
1409	False	True	False	False	False	True	True	False	False	False	True	True	True	False	False	False	1
1410	False	True	False	False	False	True	True	False	False	False	True	True	True	False	True	False	1
1411	False	True	False	False	False	True	True	False	False	False	True	True	True	True	True	False	1
1412	False	True	False	False	False	True	True	False	True	False	False	False	False	False	False	False	6
1413	False	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	7
1414	False	True	False	False	False	True	True	False	True	False	False	False	False	True	False	False	1
1415	False	True	False	False	False	True	True	False	True	False	False	False	False	True	True	False	2
1416	False	True	False	False	False	True	True	False	True	False	False	False	True	False	False	False	3
1417	False	True	False	False	False	True	True	False	True	False	False	True	False	False	False	False	4
1418	False	True	False	False	False	True	True	False	True	False	False	True	False	False	True	False	7
1419	False	True	False	False	False	True	True	False	True	False	False	True	False	True	False	False	3
1420	False	True	False	False	False	True	True	False	True	False	False	True	False	True	True	False	3
1421	False	True	False	False	False	True	True	False	True	False	False	True	False	True	True	True	1
1422	False	True	False	False	False	True	True	False	True	False	False	True	True	False	False	False	4
